Gene ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)
MPAO1_15190	Lrp/AsnC family transcriptional regulator	477	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0
MPAO1_15195	arylformamidase	642	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0
MPAO1_15200	kynureninase	1251	0.0	0.0	0.0	0.7143781548484418	1.0	1.0	0.2856218451515582	0.3261237773505943	1.0
MPAO1_15205	kynureninase	150	0.0	0.0	0.0	0.9835946079909306	1.0	1.0	0.01640539200906943	0.27630628719000033	1.0
MPAO1_15210	amino acid permease	1407	1.0	7.892659826361484E-4	21.0	0.9457501221389815	1.0	1.0	0.054249877861018536	0.296082434602662	1.0
MPAO1_15215	amino acid permease	168	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0
MPAO1_15220	cytochrome c	1875	0.0	0.0	0.0	0.7384071394185345	1.0	1.0	0.26159286058146547	0.31138980042483877	1.0
MPAO1_15225	hypothetical protein	1905	0.0	0.0	0.0	0.7222996528843848	1.0	1.0	0.2777003471156152	0.3213866194813125	1.0
MPAO1_15230	LysR family transcriptional regulator	903	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0
MPAO1_15235	hypothetical protein	210	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0
MPAO1_15240	hypothetical protein	1662	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0
MPAO1_15245	hypothetical protein	222	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0
MPAO1_15250	carbon-nitrogen hydrolase	813	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0
MPAO1_15255	cytosine permease	1431	0.0	0.0	0.0	0.6723375126204982	1.0	1.0	0.32766248737950177	0.35476148477007025	1.0
MPAO1_15260	bifunctional diguanylate cyclase/phosphodiesterase	2595	0.0	0.0	0.0	0.5159950932752168	1.0	1.0	0.48400490672478325	0.4900914456034929	1.0
MPAO1_15265	elongation factor G	2109	0.0	0.0	0.0	0.5698344953807616	1.0	1.0	0.4301655046192384	0.44020070267268163	1.0
MPAO1_15270	TonB-dependent receptor	2643	0.0	0.0	0.0	0.5825419657836428	1.0	1.0	0.4174580342163572	0.4282405453968146	1.0
MPAO1_15275	hypothetical protein	189	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0
MPAO1_15280	carbamoyl transferase	1725	0.0	0.0	0.0	0.6797928361764712	1.0	1.0	0.32020716382352876	0.34939255781598333	1.0
MPAO1_15285	MFS transporter	1164	0.0	0.0	0.0	0.8065101007003912	1.0	1.0	0.1934898992996088	0.28291881295599514	1.0
MPAO1_15290	HAD family phosphatase	669	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_15295	YdcF family protein	639	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0
MPAO1_15300	copper resistance system multicopper oxidase	1899	0.0	0.0	0.0	0.5988255446596468	1.0	1.0	0.40117445534035323	0.41428381034620454	1.0
MPAO1_15305	copper resistance protein B	978	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_15310	hypothetical protein	1224	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_15320	aminotransferase class V-fold PLP-dependent enzyme	1182	0.0	0.0	0.0	0.8290541775402155	1.0	1.0	0.1709458224597845	0.2798940235149341	1.0
MPAO1_15325	ABC transporter ATP-binding protein	1611	0.0	0.0	0.0	0.7759745347592801	1.0	1.0	0.22402546524071987	0.2929525438676199	1.0
MPAO1_15330	ABC transporter permease	1017	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0
MPAO1_15335	microcin C ABC transporter permease YejB	1074	0.0	0.0	0.0	0.8109693320831072	1.0	1.0	0.18903066791689282	0.2822973236827988	1.0
MPAO1_15340	ABC transporter substrate-binding protein	1809	0.0	0.0	0.0	0.6292915501672333	1.0	1.0	0.37070844983276674	0.3885563958839164	1.0
MPAO1_15345	TonB-dependent receptor	2958	0.0	0.0	0.0	0.551291142308914	1.0	1.0	0.44870885769108604	0.4575040183015097	1.0
MPAO1_15350	LysR family transcriptional regulator	903	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0
MPAO1_15355	MFS transporter	1416	0.0	0.0	0.0	0.7674643814891091	1.0	1.0	0.23253561851089088	0.2964955239928453	1.0
MPAO1_15360	transcriptional regulator CynR	888	0.0	0.0	0.0	0.8808941677405295	1.0	1.0	0.11910583225947047	0.28692790246769156	1.0
MPAO1_15365	carbonic anhydrase	663	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_15370	cyanase	471	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_15375	FecR family protein	954	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0
MPAO1_15380	sigma-70 family RNA polymerase sigma factor	507	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0
MPAO1_15385	alkaline phosphatase family protein	1995	0.0	0.0	0.0	0.6223900768537978	1.0	1.0	0.37760992314620223	0.3944537281417055	1.0
MPAO1_15390	antibiotic biosynthesis monooxygenase	297	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0
MPAO1_15395	AraC family transcriptional regulator CmrA	990	0.0	0.0	0.0	0.7590475595145382	1.0	1.0	0.24095244048546183	0.3006407228133188	1.0
MPAO1_15400	hypothetical protein	1356	0.0	0.0	0.0	0.7303089897360973	1.0	1.0	0.26969101026390274	0.3165422840118251	1.0
MPAO1_15405	membrane protein insertion efficiency factor YidD	261	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0
MPAO1_15410	DUF3857 domain-containing protein	1875	0.0	0.0	0.0	0.6504585425317552	1.0	1.0	0.34954145746824483	0.3716723384584557	1.0
MPAO1_15415	hypothetical protein	195	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0
MPAO1_15420	pseudouridine synthase	903	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0
MPAO1_15425	serine/threonine transporter SstT	1230	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0
MPAO1_15430	transporter	141	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0
MPAO1_15435	APC family permease	1371	0.0	0.0	0.0	0.6327709320459558	1.0	1.0	0.3672290679540442	0.3858038358237483	1.0
MPAO1_15440	glutamine synthetase	1377	1.0	8.071025020177562E-4	27.0	0.9471579223328475	1.0	1.0	0.05284207766715254	0.31374316416921477	1.0
MPAO1_15445	branched-chain amino acid ABC transporter permease	759	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0
MPAO1_15450	AzlD domain-containing protein	315	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0
MPAO1_15455	hypothetical protein	1461	0.0	0.0	0.0	0.3488410099474912	1.0	1.0	0.6511589900525088	0.6523798437921675	1.0
MPAO1_15460	methyltransferase domain-containing protein	522	0.0	0.0	0.0	0.7889170278640193	1.0	1.0	0.2110829721359807	0.28661254567227873	1.0
MPAO1_15465	thiamine pyrophosphate-binding protein	1659	0.0	0.0	0.0	0.6911311130151492	1.0	1.0	0.3088688869848508	0.3408168420681346	1.0
MPAO1_15470	class I SAM-dependent methyltransferase	675	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0
MPAO1_15475	siderophore-interacting protein	909	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0
MPAO1_15480	PLP-dependent aminotransferase family protein	1425	0.0	0.0	0.0	0.6835514419846206	1.0	1.0	0.3164485580153794	0.3464489893861799	1.0
MPAO1_15485	DUF1127 domain-containing protein	255	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0
MPAO1_15490	hypothetical protein	258	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0
MPAO1_15495	hypothetical protein	300	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0
MPAO1_15500	Lrp/AsnC family transcriptional regulator	474	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0
MPAO1_15505	hypothetical protein	393	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0
MPAO1_15510	bile acid:sodium symporter	1002	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0
MPAO1_15515	glutathione-disulfide reductase	1356	0.0	0.0	0.0	0.7548738274577823	1.0	1.0	0.2451261725422177	0.3030819609177862	1.0
MPAO1_15520	VOC family protein	423	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0
MPAO1_15525	UTP--glucose-1-phosphate uridylyltransferase	840	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0
MPAO1_15530	UDP-glucose/GDP-mannose dehydrogenase family protein	1362	0.0	0.0	0.0	0.7717077272972781	1.0	1.0	0.2282922727027219	0.29485870774480316	1.0
MPAO1_15535	DUF3203 family protein	225	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0
MPAO1_15540	TetR family transcriptional regulator	633	1.0	0.0017574692442882249	23.0	0.9922997999037729	1.0	1.0	0.007700200096227072	0.20954526002603116	1.0
MPAO1_15545	multidrug efflux RND transporter periplasmic adaptor subunit MexX	1191	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0
MPAO1_15550	AmrB family multidrug efflux RND transporter permease subunit	3138	0.0	0.0	0.0	0.5047392649212781	1.0	1.0	0.4952607350787219	0.5006264145817245	1.0
MPAO1_15555	transporter	219	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0
MPAO1_15560	DNA-binding protein	930	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0
MPAO1_15565	MerR family DNA-binding transcriptional regulator	405	0.0	0.0	0.0	0.8808941677405295	1.0	1.0	0.11910583225947047	0.28692790246769156	1.0
MPAO1_15570	isovaleryl-CoA dehydrogenase	1164	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0
MPAO1_15575	methylcrotonyl-CoA carboxylase subunit beta	1608	0.0	0.0	0.0	0.6987948324572564	1.0	1.0	0.3012051675427436	0.3358914769144844	1.0
MPAO1_15580	gamma-carboxygeranoyl-CoA hydratase	798	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0
MPAO1_15585	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha	1968	0.0	0.0	0.0	0.6835514419846206	1.0	1.0	0.3164485580153794	0.3464489893861799	1.0
MPAO1_15590	hydroxymethylglutaryl-CoA lyase	903	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0
MPAO1_15595	IclR family transcriptional regulator	804	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0
MPAO1_15600	homogentisate 1,2-dioxygenase	1299	0.0	0.0	0.0	0.7674643814891091	1.0	1.0	0.23253561851089088	0.2964955239928453	1.0
MPAO1_15605	fumarylacetoacetase	1299	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_15610	maleylacetoacetate isomerase	639	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0
MPAO1_15615	MFS transporter	1353	0.0	0.0	0.0	0.7717077272972781	1.0	1.0	0.2282922727027219	0.29485870774480316	1.0
MPAO1_15620	sigma-54-dependent Fis family transcriptional regulator	1446	0.0	0.0	0.0	0.8020753890420814	1.0	1.0	0.19792461095791858	0.2827219594679576	1.0
MPAO1_15625	GntP family permease	1392	0.0	0.0	0.0	0.7104500439308017	1.0	1.0	0.2895499560691983	0.3284397224574967	1.0
MPAO1_15630	3-hydroxybutyrate dehydrogenase	771	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0
MPAO1_15635	short-chain fatty acid transporter	1425	0.0	0.0	0.0	0.7065435322953857	1.0	1.0	0.2934564677046143	0.33101844505233596	1.0
MPAO1_15640	acetyl-CoA acetyltransferase	1182	0.0	0.0	0.0	0.8020753890420814	1.0	1.0	0.19792461095791858	0.2827219594679576	1.0
MPAO1_15645	CoA transferase subunit B	657	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0
MPAO1_15650	CoA transferase subunit A	699	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0
MPAO1_15655	LysR family transcriptional regulator	921	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0
MPAO1_15660	acetoacetate--CoA ligase	1956	0.0	0.0	0.0	0.6835514419846206	1.0	1.0	0.3164485580153794	0.3464489893861799	1.0
MPAO1_15665	peptidyl-prolyl cis-trans isomerase	279	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0
MPAO1_15670	MmcQ/YjbR family DNA-binding protein	357	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0
MPAO1_15675	hypothetical protein	564	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0
MPAO1_15680	MFS transporter	1209	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0
MPAO1_15685	response regulator	1695	0.0	0.0	0.0	0.7424898264009507	1.0	1.0	0.25751017359904926	0.30985563979840564	1.0
MPAO1_15690	iron-containing alcohol dehydrogenase	1164	1.0	9.541984732824427E-4	39.0	0.9592043971512015	1.0	1.0	0.04079560284879846	0.30315619917223435	1.0
MPAO1_15695	S9 family peptidase	1827	0.0	0.0	0.0	0.6949524086766073	1.0	1.0	0.30504759132339265	0.3385705705813637	1.0
MPAO1_15700	coenzyme PQQ synthesis protein E	1146	0.0	0.0	0.0	0.7845790542442601	1.0	1.0	0.2154209457557399	0.2885698083756242	1.0
MPAO1_15705	pyrroloquinoline quinone biosynthesis protein PqqD	279	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0
MPAO1_15710	pyrroloquinoline quinone biosynthesis protein C	753	0.0	0.0	0.0	0.8065101007003912	1.0	1.0	0.1934898992996088	0.28291881295599514	1.0
MPAO1_15715	pyrroloquinoline quinone biosynthesis protein B	915	0.0	0.0	0.0	0.8065101007003912	1.0	1.0	0.1934898992996088	0.28291881295599514	1.0
MPAO1_15720	pyrroloquinoline quinone precursor peptide PqqA	72	0.0	0.0	0.0	0.9945013563321048	1.0	1.0	0.005498643667895209	0.18056439932898344	1.0
MPAO1_15725	aldehyde dehydrogenase	1521	0.0	0.0	0.0	0.7507230452663717	1.0	1.0	0.24927695473362832	0.3046891120657657	1.0
MPAO1_15730	cytochrome c-550 PedF	438	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0
MPAO1_15735	quinoprotein ethanol dehydrogenase	1872	0.0	0.0	0.0	0.7222996528843848	1.0	1.0	0.2777003471156152	0.3213866194813125	1.0
MPAO1_15740	pentapeptide repeat-containing protein	648	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0
MPAO1_15745	DNA-binding response regulator	678	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0
MPAO1_15750	sensor histidine kinase	651	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0
MPAO1_15755	DNA-binding response regulator	666	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0
MPAO1_15760	EamA family transporter	864	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0
MPAO1_15765	hybrid sensor histidine kinase/response regulator	2646	0.0	0.0	0.0	0.6021364785948812	1.0	1.0	0.3978635214051188	0.41166023214562375	1.0
MPAO1_15770	GfdT protein	1164	0.0	0.0	0.0	0.7889170278640193	1.0	1.0	0.2110829721359807	0.28661254567227873	1.0
MPAO1_15775	porin	1200	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0
MPAO1_15780	pyrroloquinoline quinone biosynthesis protein PqqF	2328	0.0	0.0	0.0	0.7845790542442601	1.0	1.0	0.2154209457557399	0.2885698083756242	1.0
MPAO1_15785	phosphoethanolamine--lipid A transferase	1704	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0
MPAO1_15790	branched-chain amino acid transport system 3 carrier protein	1314	0.0	0.0	0.0	0.7183279844717292	1.0	1.0	0.2816720155282708	0.32356226446651865	1.0
MPAO1_15795	hypothetical protein	240	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0
MPAO1_15800	hypothetical protein	393	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_15805	hypothetical protein	258	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0
MPAO1_15810	hypothetical protein	501	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0
MPAO1_15815	5-carboxymethyl-2-hydroxymuconate isomerase	372	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0
MPAO1_15820	hypothetical protein	336	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0
MPAO1_15825	hypothetical protein	186	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_15830	ABC-F family ATPase	1590	0.0	0.0	0.0	0.6949524086766073	1.0	1.0	0.30504759132339265	0.3385705705813637	1.0
MPAO1_15835	hypothetical protein	267	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0
MPAO1_15840	FMN-dependent NADH-azoreductase 2	609	0.0	0.0	0.0	0.8808941677405295	1.0	1.0	0.11910583225947047	0.28692790246769156	1.0
MPAO1_15845	LysR family transcriptional regulator	936	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0
MPAO1_15850	DUF1294 domain-containing protein	723	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0
MPAO1_15855	undecaprenyl-diphosphatase	834	0.0	0.0	0.0	0.8109693320831072	1.0	1.0	0.18903066791689282	0.2822973236827988	1.0
MPAO1_15860	nicotinamide riboside transporter PnuC	576	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0
MPAO1_15865	N-acetylglucosamine-6-sulfatase	528	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0
MPAO1_15870	hypothetical protein	489	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_15875	hypothetical protein	570	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0
MPAO1_15880	hypothetical protein	1023	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0
MPAO1_15885	peptidase C39	681	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0
MPAO1_15890	hypothetical protein	753	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0
MPAO1_15895	hypothetical protein	1266	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0
MPAO1_15900	ribokinase	927	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0
MPAO1_15905	LacI family transcriptional regulator	1014	0.0	0.0	0.0	0.7845790542442601	1.0	1.0	0.2154209457557399	0.2885698083756242	1.0
MPAO1_15910	ABC transporter permease	999	0.0	0.0	0.0	0.7183279844717292	1.0	1.0	0.2816720155282708	0.32356226446651865	1.0
MPAO1_15915	sugar ABC transporter ATP-binding protein	1533	0.0	0.0	0.0	0.7632443683274989	1.0	1.0	0.23675563167250113	0.2985731823580694	1.0
MPAO1_15920	sugar ABC transporter substrate-binding protein	960	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0
MPAO1_15925	sigma-54-dependent Fis family transcriptional regulator	1329	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0
MPAO1_15930	RimK family alpha-L-glutamate ligase	1488	1.0	7.462686567164179E-4	34.0	0.9471579223328475	1.0	1.0	0.05284207766715254	0.31374316416921477	1.0
MPAO1_15935	GNAT family N-acetyltransferase	1098	0.0	0.0	0.0	0.8109693320831072	1.0	1.0	0.18903066791689282	0.2822973236827988	1.0
MPAO1_15940	hypothetical protein	231	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_15945	hypothetical protein	1896	3.0	0.0017584994138335288	189.0	0.9993377196877409	1.0	1.0	6.622803122591225E-4	0.09268770655855053	1.0
MPAO1_15950	catalase	1140	0.0	0.0	0.0	0.7759745347592801	1.0	1.0	0.22402546524071987	0.2929525438676199	1.0
MPAO1_15955	ATP-dependent endonuclease	2115	0.0	0.0	0.0	0.4397456833658789	1.0	1.0	0.5602543166341212	0.5632247089405445	1.0
MPAO1_15960	Fis family transcriptional regulator	429	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_15965	IS3 family transposase	1163	0.0	0.0	0.0	0.6949524086766073	1.0	1.0	0.30504759132339265	0.3385705705813637	1.0
MPAO1_15975	DUF4354 family protein	381	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0
MPAO1_15980	xanthine dehydrogenase family protein molybdopterin-binding subunit	2205	0.0	0.0	0.0	0.5857628670635097	1.0	1.0	0.41423713293649034	0.425530560538394	1.0
MPAO1_15985	xanthine dehydrogenase family protein subunit M	990	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_15990	(2Fe-2S)-binding protein	513	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0
MPAO1_15995	PAS domain S-box protein	1296	0.0	0.0	0.0	0.7222996528843848	1.0	1.0	0.2777003471156152	0.3213866194813125	1.0
MPAO1_16000	hypothetical protein	297	0.0	0.0	0.0	0.962138644122878	1.0	1.0	0.03786135587712203	0.31522528306759673	1.0
MPAO1_16005	30S ribosomal protein S5 alanine N-acetyltransferase	570	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0
MPAO1_16010	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	2301	0.0	0.0	0.0	0.6155642923588176	1.0	1.0	0.3844357076411824	0.39994921938316286	1.0
MPAO1_16015	OsmC domain/YcaO domain-containing protein	2271	0.0	0.0	0.0	0.5955328163703301	1.0	1.0	0.40446718362966994	0.4170979132237193	1.0
MPAO1_16020	DUF2149 domain-containing protein	327	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0
MPAO1_16025	MotA/TolQ/ExbB proton channel family protein	477	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_16030	cobaltochelatase subunit CobN	3846	0.0	0.0	0.0	0.5047392649212781	1.0	1.0	0.4952607350787219	0.5006264145817245	1.0
MPAO1_16035	TonB-dependent receptor	1962	0.0	0.0	0.0	0.6911311130151492	1.0	1.0	0.3088688869848508	0.3408168420681346	1.0
MPAO1_16040	class I SAM-dependent methyltransferase	810	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0
MPAO1_16045	ribonucleoside triphosphate reductase	2028	1.0	5.47645125958379E-4	16.0	0.9150708174724156	1.0	1.0	0.08492918252758441	0.2831615058974142	1.0
MPAO1_16050	oxidoreductase	147	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0
MPAO1_16055	anaerobic ribonucleoside-triphosphate reductase activating protein	699	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_16060	FAD-dependent oxidoreductase	1401	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0
MPAO1_16065	cupin domain-containing protein	348	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0
MPAO1_16070	amino acid permease	1233	1.0	9.017132551848512E-4	88.0	0.9553177618689753	1.0	1.0	0.044682238131024676	0.3036325962244659	1.0
MPAO1_16075	PucR family transcriptional regulator	1548	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0
MPAO1_16080	hypothetical protein	252	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0
MPAO1_16085	DUF2599 domain-containing protein	1227	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0
MPAO1_16090	hypothetical protein	681	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0
MPAO1_16095	ECF sigma factor FemI	507	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_16100	FecR family protein	951	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0
MPAO1_16105	TonB-dependent siderophore receptor	2415	0.0	0.0	0.0	0.6021364785948812	1.0	1.0	0.3978635214051188	0.41166023214562375	1.0
