Gene ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)
MPAO1_13730	FMN reductase	561	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_13735	methanesulfonate monooxygenase	1146	0.0	0.0	0.0	0.6971247831091576	1.0	1.0	0.3028752168908424	0.40424625905639683	1.0
MPAO1_13740	FMNH2-dependent monooxygenase	1185	0.0	0.0	0.0	0.7220999263270307	1.0	1.0	0.2779000736729693	0.3969615147143897	1.0
MPAO1_13745	sigma-54-dependent Fis family transcriptional regulator	1131	0.0	0.0	0.0	0.71577348449497	1.0	1.0	0.28422651550503	0.3993983882712327	1.0
MPAO1_13750	cell division protein ZapE	1155	0.0	0.0	0.0	0.6730134507795171	1.0	1.0	0.32698654922048287	0.4145873460565139	1.0
MPAO1_13755	glycerophosphodiester phosphodiesterase	1128	0.0	0.0	0.0	0.7885227837499821	1.0	1.0	0.21147721625001792	0.3874884903733184	1.0
MPAO1_13760	ABC transporter permease	654	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0
MPAO1_13765	methionine import ATP-binding protein MetN 1	1110	0.0	0.0	0.0	0.6971247831091576	1.0	1.0	0.3028752168908424	0.40424625905639683	1.0
MPAO1_13770	MetQ/NlpA family ABC transporter substrate-binding protein	795	1.0	0.0013986013986013986	57.0	0.9698304827374904	1.0	1.0	0.030169517262509604	0.34168867527751723	1.0
MPAO1_13775	LLM class flavin-dependent oxidoreductase	1389	0.0	0.0	0.0	0.6384010264483133	1.0	1.0	0.3615989735516867	0.43218356375291056	1.0
MPAO1_13780	SfnB family sulfur acquisition oxidoreductase	1218	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
MPAO1_13785	SfnB family sulfur acquisition oxidoreductase	1236	0.0	0.0	0.0	0.7349210550528498	1.0	1.0	0.26507894494715023	0.3942646858297948	1.0
MPAO1_13790	NAD(P)/FAD-dependent oxidoreductase	1236	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0
MPAO1_13795	carbohydrate kinase	933	0.0	0.0	0.0	0.8025232728029628	1.0	1.0	0.19747672719703724	0.3886066965062554	1.0
MPAO1_13800	xylulokinase	1509	0.0	0.0	0.0	0.7954922281799731	1.0	1.0	0.20450777182002688	0.38890219435720413	1.0
MPAO1_13805	mannitol dehydrogenase family protein	1476	0.0	0.0	0.0	0.6497360528627627	1.0	1.0	0.3502639471372373	0.42608681317729324	1.0
MPAO1_13810	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	1113	0.0	0.0	0.0	0.7349210550528498	1.0	1.0	0.26507894494715023	0.3942646858297948	1.0
MPAO1_13815	carbohydrate ABC transporter permease	834	0.0	0.0	0.0	0.71577348449497	1.0	1.0	0.28422651550503	0.3993983882712327	1.0
MPAO1_13820	sugar ABC transporter permease	933	0.0	0.0	0.0	0.667117064014588	1.0	1.0	0.33288293598541197	0.41782743918903514	1.0
MPAO1_13825	sugar ABC transporter substrate-binding protein	1311	0.0	0.0	0.0	0.6612723365097248	1.0	1.0	0.33872766349027517	0.42102795643811325	1.0
MPAO1_13830	AraC family transcriptional regulator	906	0.0	0.0	0.0	0.71577348449497	1.0	1.0	0.28422651550503	0.3993983882712327	1.0
MPAO1_13835	ArsR family transcriptional regulator	1341	0.0	0.0	0.0	0.6612723365097248	1.0	1.0	0.33872766349027517	0.42102795643811325	1.0
MPAO1_13840	TonB-dependent receptor	2370	0.0	0.0	0.0	0.498983435133842	1.0	1.0	0.501016564866158	0.5255130921276369	1.0
MPAO1_13845	LysR family transcriptional regulator	912	0.0	0.0	0.0	0.7954922281799731	1.0	1.0	0.20450777182002688	0.38890219435720413	1.0
MPAO1_13850	sulfatase	1617	0.0	0.0	0.0	0.49027837652936057	1.0	1.0	0.5097216234706394	0.532553093274159	1.0
MPAO1_13855	AraC family transcriptional regulator	906	0.0	0.0	0.0	0.8763439269596978	1.0	1.0	0.12365607304030224	0.39696908647236295	1.0
MPAO1_13860	carboxymuconolactone decarboxylase family protein	561	0.0	0.0	0.0	0.8840895881205074	1.0	1.0	0.11591041187949258	0.4000712865693819	1.0
MPAO1_13865	acyl-CoA dehydrogenase	1068	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_13870	ABC transporter ATP-binding protein	837	0.0	0.0	0.0	0.7954922281799731	1.0	1.0	0.20450777182002688	0.38890219435720413	1.0
MPAO1_13875	ABC transporter substrate-binding protein	1200	0.0	0.0	0.0	0.6730134507795171	1.0	1.0	0.32698654922048287	0.4145873460565139	1.0
MPAO1_13880	ABC transporter permease	765	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
MPAO1_13885	LLM class flavin-dependent oxidoreductase	1410	0.0	0.0	0.0	0.5846239876203682	1.0	1.0	0.41537601237963184	0.4630343638853548	1.0
MPAO1_13890	SfnB family sulfur acquisition oxidoreductase	1236	0.0	0.0	0.0	0.6849630325092126	1.0	1.0	0.31503696749078736	0.40842242940248086	1.0
MPAO1_13895	monooxygenase	1260	0.0	0.0	0.0	0.6910171528086518	1.0	1.0	0.30898284719134816	0.4062181113376749	1.0
MPAO1_13900	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	1626	0.0	0.0	0.0	0.6163207623675732	1.0	1.0	0.38367923763242684	0.443426378058082	1.0
MPAO1_13905	hypothetical protein	198	0.0	0.0	0.0	0.9238569894445031	1.0	1.0	0.07614301055549688	0.40140683053382126	1.0
MPAO1_13910	gluconate permease	1353	0.0	0.0	0.0	0.5545573470349843	1.0	1.0	0.44544265296501573	0.4825491916933952	1.0
MPAO1_13915	gluconokinase	522	0.0	0.0	0.0	0.8840895881205074	1.0	1.0	0.11591041187949258	0.4000712865693819	1.0
MPAO1_13920	LacI family DNA-binding transcriptional regulator	1032	0.0	0.0	0.0	0.7954922281799731	1.0	1.0	0.20450777182002688	0.38890219435720413	1.0
MPAO1_13925	IS110-like element ISPa11 family transposase	1017	0.0	0.0	0.0	0.6612723365097248	1.0	1.0	0.33872766349027517	0.42102795643811325	1.0
MPAO1_13930	cupin domain-containing protein	366	0.0	0.0	0.0	0.932022599978382	1.0	1.0	0.067977400021618	0.3845728174466512	1.0
MPAO1_13935	FAD-binding oxidoreductase	1299	0.0	0.0	0.0	0.5545573470349843	1.0	1.0	0.44544265296501573	0.4825491916933952	1.0
MPAO1_13940	LysR family transcriptional regulator	894	0.0	0.0	0.0	0.8025232728029628	1.0	1.0	0.19747672719703724	0.3886066965062554	1.0
MPAO1_13945	class A beta-lactamase-related serine hydrolase	1176	0.0	0.0	0.0	0.71577348449497	1.0	1.0	0.28422651550503	0.3993983882712327	1.0
MPAO1_13950	MFS transporter	1254	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_13955	hypothetical protein	504	0.0	0.0	0.0	0.5795019961667469	1.0	1.0	0.4204980038332531	0.4658287347402679	1.0
MPAO1_13960	XRE family transcriptional regulator	582	0.0	0.0	0.0	0.8610555933102664	1.0	1.0	0.13894440668973362	0.39114713722330186	1.0
MPAO1_13965	hypothetical protein	159	0.0	0.0	0.0	0.9402603831495334	1.0	1.0	0.05973961685046658	0.3775800729538092	1.0
MPAO1_13970	TauD/TfdA family dioxygenase	888	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0
MPAO1_13975	ABC transporter substrate-binding protein	1023	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0
MPAO1_13980	ABC transporter ATP-binding protein	849	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_13985	ABC transporter permease	867	0.0	0.0	0.0	0.8239914765338922	1.0	1.0	0.17600852346610785	0.3898184253706789	1.0
MPAO1_13990	LysE family translocator	618	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_13995	non-ribosomal peptide synthetase	3750	0.0	0.0	0.0	0.42588821842809815	1.0	1.0	0.5741117815719019	0.5870962164369588	1.0
MPAO1_14000	TauD/TfdA family dioxygenase	1089	0.0	0.0	0.0	0.6789619534005037	1.0	1.0	0.3210380465994963	0.4115728763166498	1.0
MPAO1_14005	TauD/TfdA family dioxygenase	1020	0.0	0.0	0.0	0.667117064014588	1.0	1.0	0.33288293598541197	0.41782743918903514	1.0
MPAO1_14010	non-ribosomal peptide synthetase	6375	0.0	0.0	0.0	0.20158192453032064	1.0	1.0	0.7984180754696794	0.8000513889551271	1.0
MPAO1_14015	hypothetical protein	543	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_14020	chitinase	1452	0.0	0.0	0.0	0.5594588624928167	1.0	1.0	0.44054113750718327	0.4797148585156027	1.0
MPAO1_14025	GntR family transcriptional regulator	750	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0
MPAO1_14030	fumarate reductase/succinate dehydrogenase flavoprotein subunit	1725	0.0	0.0	0.0	0.4775047054757757	1.0	1.0	0.5224952945242243	0.5431954972078865	1.0
MPAO1_14035	ferredoxin family protein	246	0.0	0.0	0.0	0.8919037101503576	1.0	1.0	0.10809628984964237	0.40625958550907787	1.0
MPAO1_14040	nitrate ABC transporter substrate-binding protein	1407	0.0	0.0	0.0	0.5950041844992248	1.0	1.0	0.40499581550077524	0.45674700758126574	1.0
MPAO1_14045	ABC transporter permease	798	0.0	0.0	0.0	0.7479698272609776	1.0	1.0	0.2520301727390224	0.3920172943529964	1.0
MPAO1_14050	ABC transporter ATP-binding protein	855	0.0	0.0	0.0	0.8312744148647015	1.0	1.0	0.16872558513529845	0.3924689313119447	1.0
MPAO1_14055	HEAT repeat domain-containing protein	966	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_14060	DUF971 domain-containing protein	282	0.0	0.0	0.0	0.8610555933102664	1.0	1.0	0.13894440668973362	0.39114713722330186	1.0
MPAO1_14065	porin	1359	0.0	0.0	0.0	0.6497360528627627	1.0	1.0	0.3502639471372373	0.42608681317729324	1.0
MPAO1_14070	glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase	2412	0.0	0.0	0.0	0.5078430550017508	1.0	1.0	0.49215694499824925	0.5182548410425849	1.0
MPAO1_14075	hypothetical protein	189	0.0	0.0	0.0	0.9654131757845352	1.0	1.0	0.03458682421546477	0.35480166271989866	1.0
MPAO1_14080	TonB-dependent receptor	2133	0.0	0.0	0.0	0.4529471049301536	1.0	1.0	0.5470528950698463	0.5641363012667644	1.0
MPAO1_14085	hypothetical protein	288	0.0	0.0	0.0	0.9912388277558203	1.0	1.0	0.008761172244179716	0.21729185844425472	1.0
MPAO1_14090	hypothetical protein	636	0.0	0.0	0.0	0.8535117369454608	1.0	1.0	0.14648826305453921	0.391034518725968	1.0
MPAO1_14095	hypothetical protein	1545	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0
MPAO1_14100	hypothetical protein	663	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
MPAO1_14105	hypothetical protein	672	0.0	0.0	0.0	0.868666126870463	1.0	1.0	0.13133387312953704	0.3934661092025579	1.0
MPAO1_14110	peptidase	1458	0.0	0.0	0.0	0.6497360528627627	1.0	1.0	0.3502639471372373	0.42608681317729324	1.0
MPAO1_14115	hypothetical protein	429	0.0	0.0	0.0	0.8610555933102664	1.0	1.0	0.13894440668973362	0.39114713722330186	1.0
MPAO1_14120	AraC family transcriptional regulator	855	1.0	0.0013003901170351106	50.0	0.9602780032745817	1.0	1.0	0.03972199672541832	0.3642525690358953	1.0
MPAO1_14125	arsenical resistance protein ArsH	693	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_14130	arsenate reductase ArsC	471	0.0	0.0	0.0	0.8610555933102664	1.0	1.0	0.13894440668973362	0.39114713722330186	1.0
MPAO1_14135	arsenical efflux pump membrane protein ArsB	1284	0.0	0.0	0.0	0.6384010264483133	1.0	1.0	0.3615989735516867	0.43218356375291056	1.0
MPAO1_14140	ArsR family transcriptional regulator	351	0.0	0.0	0.0	0.932022599978382	1.0	1.0	0.067977400021618	0.3845728174466512	1.0
MPAO1_14145	AraC family transcriptional regulator	891	1.0	0.0012484394506866417	40.0	0.9452902053851019	1.0	1.0	0.05470979461489811	0.3646079056081305	1.0
MPAO1_14150	NAD(P)-dependent alcohol dehydrogenase	1062	0.0	0.0	0.0	0.6849630325092126	1.0	1.0	0.31503696749078736	0.40842242940248086	1.0
MPAO1_14155	hypothetical protein	378	0.0	0.0	0.0	0.9238569894445031	1.0	1.0	0.07614301055549688	0.40140683053382126	1.0
MPAO1_14160	redox-sensitive transcriptional activator SoxR	471	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_14165	penicillin-binding protein 3A	1698	0.0	0.0	0.0	0.5448827689516649	1.0	1.0	0.4551172310483351	0.48960085726612623	1.0
MPAO1_14170	N-acetyltransferase	516	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_14175	TetR/AcrR family transcriptional regulator	591	0.0	0.0	0.0	0.8312744148647015	1.0	1.0	0.16872558513529845	0.3924689313119447	1.0
MPAO1_14180	MFS transporter	1206	0.0	0.0	0.0	0.6440436033903786	1.0	1.0	0.3559563966096214	0.428752397391671	1.0
MPAO1_14185	hypothetical protein	1071	0.0	0.0	0.0	0.6971247831091576	1.0	1.0	0.3028752168908424	0.40424625905639683	1.0
MPAO1_14190	LysR family transcriptional regulator	897	0.0	0.0	0.0	0.7885227837499821	1.0	1.0	0.21147721625001792	0.3874884903733184	1.0
MPAO1_14195	cytochrome c	1320	0.0	0.0	0.0	0.6612723365097248	1.0	1.0	0.33872766349027517	0.42102795643811325	1.0
MPAO1_14200	GMC family oxidoreductase	1776	0.0	0.0	0.0	0.5078430550017508	1.0	1.0	0.49215694499824925	0.5182548410425849	1.0
MPAO1_14205	gluconate 2-dehydrogenase subunit 3 family protein	717	0.0	0.0	0.0	0.8025232728029628	1.0	1.0	0.19747672719703724	0.3886066965062554	1.0
MPAO1_14210	D-glycerate dehydrogenase	987	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_14215	MFS transporter	1308	1.0	8.488964346349745E-4	11.0	0.902567299137145	1.0	1.0	0.09743270086285505	0.39633869596668647	1.0
MPAO1_14220	sugar kinase	951	0.0	0.0	0.0	0.767978678319144	1.0	1.0	0.23202132168085599	0.3883318134510454	1.0
MPAO1_14225	AP endonuclease	783	0.0	0.0	0.0	0.8460339736056526	1.0	1.0	0.15396602639434742	0.3914413075890891	1.0
MPAO1_14230	LacI family DNA-binding transcriptional regulator	1023	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_14235	transcriptional regulator	939	0.0	0.0	0.0	0.7032863963646971	1.0	1.0	0.29671360363530286	0.4011229443809361	1.0
MPAO1_14240	cytochrome c4	648	0.0	0.0	0.0	0.8610555933102664	1.0	1.0	0.13894440668973362	0.39114713722330186	1.0
MPAO1_14245	Pyoverdin chromophore biosynthetic protein pvcC	1503	1.0	7.390983000739098E-4	10.0	0.9052857291944095	1.0	1.0	0.09471427080559047	0.38823604169822934	1.0
MPAO1_14250	TauD/TfdA family dioxygenase	876	0.0	0.0	0.0	0.8096164620789599	1.0	1.0	0.19038353792104012	0.3895142484858593	1.0
MPAO1_14255	paerucumarin biosynthesis protein PvcA	987	1.0	0.0011248593925759281	66.0	0.9430094341836961	1.0	1.0	0.056990565816303906	0.37097513385186526	1.0
MPAO1_14260	hypothetical protein	279	0.0	0.0	0.0	0.9157629192309905	1.0	1.0	0.08423708076900949	0.4019038642534397	1.0
MPAO1_14265	asparaginase	987	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_14270	sodium:alanine symporter family protein	1446	2.0	0.0015360983102918587	62.0	0.9874279421073069	1.0	1.0	0.012572057892693111	0.2592931799763162	1.0
MPAO1_14275	transcriptional regulator	819	1.0	0.0013568521031207597	20.0	0.9452902053851019	1.0	1.0	0.05470979461489811	0.3646079056081305	1.0
MPAO1_14280	dihydrolipoyl dehydrogenase	1395	0.0	0.0	0.0	0.667117064014588	1.0	1.0	0.33288293598541197	0.41782743918903514	1.0
MPAO1_14285	lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex	1287	0.0	0.0	0.0	0.6971247831091576	1.0	1.0	0.3028752168908424	0.40424625905639683	1.0
MPAO1_14290	alpha-ketoacid dehydrogenase subunit beta	1053	1.0	0.0010559662090813093	18.0	0.9211031067918249	1.0	1.0	0.07889689320817506	0.3832693704773991	1.0
MPAO1_14295	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) subunit alpha	1233	0.0	0.0	0.0	0.6163207623675732	1.0	1.0	0.38367923763242684	0.443426378058082	1.0
MPAO1_14300	Bkd operon transcriptional regulator	462	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_14305	hypothetical protein	294	0.0	0.0	0.0	0.932022599978382	1.0	1.0	0.067977400021618	0.3845728174466512	1.0
MPAO1_14310	DNA topoisomerase IB	1002	0.0	0.0	0.0	0.6910171528086518	1.0	1.0	0.30898284719134816	0.4062181113376749	1.0
MPAO1_14315	FAD-dependent oxidoreductase	1734	0.0	0.0	0.0	0.5950041844992248	1.0	1.0	0.40499581550077524	0.45674700758126574	1.0
MPAO1_14320	acyltransferase family protein	1068	0.0	0.0	0.0	0.6849630325092126	1.0	1.0	0.31503696749078736	0.40842242940248086	1.0
MPAO1_14325	biofilm formation protein PslL	1410	0.0	0.0	0.0	0.7220999263270307	1.0	1.0	0.2779000736729693	0.3969615147143897	1.0
MPAO1_14330	biofilm formation protein PslJ	1437	0.0	0.0	0.0	0.621768180492821	1.0	1.0	0.378231819507179	0.4413830921308711	1.0
MPAO1_14335	glycosyltransferase family 1 protein	1104	0.0	0.0	0.0	0.7747665414377072	1.0	1.0	0.22523345856229282	0.38790573379113896	1.0
MPAO1_14340	glycosyltransferase	1209	0.0	0.0	0.0	0.7479698272609776	1.0	1.0	0.2520301727390224	0.3920172943529964	1.0
MPAO1_14345	biofilm formation protein PslG	1329	1.0	8.35421888053467E-4	29.0	0.9452902053851019	1.0	1.0	0.05470979461489811	0.3646079056081305	1.0
MPAO1_14350	glycosyltransferase	1188	0.0	0.0	0.0	0.7349210550528498	1.0	1.0	0.26507894494715023	0.3942646858297948	1.0
MPAO1_14355	biofilm formation protein PslE	1989	1.0	5.583472920156337E-4	27.0	0.8713480894612051	1.0	1.0	0.12865191053879488	0.38621855472269473	1.0
MPAO1_14360	polysaccharide export protein	771	0.0	0.0	0.0	0.7032863963646971	1.0	1.0	0.29671360363530286	0.4011229443809361	1.0
MPAO1_14365	glycosyltransferase family 2 protein	912	0.0	0.0	0.0	0.7220999263270307	1.0	1.0	0.2779000736729693	0.3969615147143897	1.0
MPAO1_14370	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	1467	0.0	0.0	0.0	0.6384010264483133	1.0	1.0	0.3615989735516867	0.43218356375291056	1.0
MPAO1_14375	undecaprenyl-phosphate glucose phosphotransferase	1437	0.0	0.0	0.0	0.5545573470349843	1.0	1.0	0.44544265296501573	0.4825491916933952	1.0
MPAO1_14380	glycosyltransferase	129	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_14385	hypothetical protein	672	0.0	0.0	0.0	0.7747665414377072	1.0	1.0	0.22523345856229282	0.38790573379113896	1.0
MPAO1_14390	MOSC domain-containing protein	720	0.0	0.0	0.0	0.8610555933102664	1.0	1.0	0.13894440668973362	0.39114713722330186	1.0
MPAO1_14395	class C beta-lactamase-related serine hydrolase	1212	0.0	0.0	0.0	0.3448061126448681	1.0	1.0	0.655193887355132	0.6620645813775942	1.0
MPAO1_14400	transcriptional regulator	978	0.0	0.0	0.0	0.29952139039247816	1.0	1.0	0.7004786096075218	0.7045539471719736	1.0
MPAO1_14405	hypothetical protein	501	0.0	0.0	0.0	0.5545573470349843	1.0	1.0	0.44544265296501573	0.4825491916933952	1.0
MPAO1_14410	hypothetical protein	417	0.0	0.0	0.0	0.767978678319144	1.0	1.0	0.23202132168085599	0.3883318134510454	1.0
MPAO1_14415	hypothetical protein	729	0.0	0.0	0.0	0.49027837652936057	1.0	1.0	0.5097216234706394	0.532553093274159	1.0
MPAO1_14420	pesticin domain-containing protein	1020	0.0	0.0	0.0	0.42965247779116517	1.0	1.0	0.5703475222088348	0.583551389998874	1.0
MPAO1_14425	DUF3218 domain-containing protein	648	0.0	0.0	0.0	0.5644037005283985	1.0	1.0	0.4355962994716015	0.4760057721312649	1.0
MPAO1_14430	transcriptional regulator	216	0.0	0.0	0.0	0.8312744148647015	1.0	1.0	0.16872558513529845	0.3924689313119447	1.0
MPAO1_14440	LysR family transcriptional regulator	921	0.0	0.0	0.0	0.6055686852888434	1.0	1.0	0.39443131471115656	0.4503627171468878	1.0
MPAO1_14445	transcription regulatory protein OpdE	1209	0.0	0.0	0.0	0.5950041844992248	1.0	1.0	0.40499581550077524	0.45674700758126574	1.0
MPAO1_14450	alpha/beta hydrolase	1104	1.0	0.001006036217303823	38.0	0.8970654662912654	1.0	1.0	0.10293453370873462	0.3906063196513506	1.0
MPAO1_14455	aldehyde dehydrogenase (NADP(+))	1584	0.0	0.0	0.0	0.6384010264483133	1.0	1.0	0.3615989735516867	0.43218356375291056	1.0
MPAO1_14460	FAH family protein	996	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0
MPAO1_14465	L-rhamnonate dehydratase	1176	0.0	0.0	0.0	0.5693922440530472	1.0	1.0	0.4306077559469528	0.4725751287259501	1.0
MPAO1_14470	MFS transporter	1323	0.0	0.0	0.0	0.6384010264483133	1.0	1.0	0.3615989735516867	0.43218356375291056	1.0
MPAO1_14475	outer membrane porin, OprD family	1251	0.0	0.0	0.0	0.667117064014588	1.0	1.0	0.33288293598541197	0.41782743918903514	1.0
MPAO1_14480	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	1014	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0
MPAO1_14485	thioesterase	960	0.0	0.0	0.0	0.7284822851036574	1.0	1.0	0.2715177148963426	0.3956324065842096	1.0
MPAO1_14490	MFS transporter	1326	0.0	0.0	0.0	0.6440436033903786	1.0	1.0	0.3559563966096214	0.428752397391671	1.0
MPAO1_14495	tripartite tricarboxylate transporter substrate binding protein	1098	0.0	0.0	0.0	0.7284822851036574	1.0	1.0	0.2715177148963426	0.3956324065842096	1.0
MPAO1_14500	tripartite tricarboxylate transporter TctB family protein	531	0.0	0.0	0.0	0.7885227837499821	1.0	1.0	0.21147721625001792	0.3874884903733184	1.0
MPAO1_14505	tripartite tricarboxylate transporter permease	1521	0.0	0.0	0.0	0.5795019961667469	1.0	1.0	0.4204980038332531	0.4658287347402679	1.0
MPAO1_14510	LysR family transcriptional regulator	948	0.0	0.0	0.0	0.7284822851036574	1.0	1.0	0.2715177148963426	0.3956324065842096	1.0
MPAO1_14515	hypothetical protein	477	0.0	0.0	0.0	0.8239914765338922	1.0	1.0	0.17600852346610785	0.3898184253706789	1.0
MPAO1_14520	ABC transporter	807	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_14525	amino acid ABC transporter permease	717	0.0	0.0	0.0	0.8096164620789599	1.0	1.0	0.19038353792104012	0.3895142484858593	1.0
MPAO1_14530	amino acid ABC transporter permease	678	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_14535	DUF1911 domain-containing protein	885	0.0	0.0	0.0	0.7747665414377072	1.0	1.0	0.22523345856229282	0.38790573379113896	1.0
MPAO1_14540	EAL domain-containing protein	1596	0.0	0.0	0.0	0.5744248793624841	1.0	1.0	0.4255751206375159	0.46915426839972213	1.0
MPAO1_14545	NAD(P)-dependent oxidoreductase	876	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0
MPAO1_14550	antibiotic biosynthesis monooxygenase	345	0.0	0.0	0.0	0.8997868981480892	1.0	1.0	0.10021310185191079	0.4031845398258259	1.0
MPAO1_14555	NADP-dependent oxidoreductase	1038	0.0	0.0	0.0	0.667117064014588	1.0	1.0	0.33288293598541197	0.41782743918903514	1.0
MPAO1_14560	TetR/AcrR family transcriptional regulator	585	0.0	0.0	0.0	0.7954922281799731	1.0	1.0	0.20450777182002688	0.38890219435720413	1.0
MPAO1_14565	hydrogen cyanide synthase subunit HcnC	1254	0.0	0.0	0.0	0.6910171528086518	1.0	1.0	0.30898284719134816	0.4062181113376749	1.0
MPAO1_14570	hydrogen cyanide synthase subunit HcnB	1395	0.0	0.0	0.0	0.5795019961667469	1.0	1.0	0.4204980038332531	0.4658287347402679	1.0
MPAO1_14575	hydrogen cyanide synthase subunit HcnA	315	0.0	0.0	0.0	0.8919037101503576	1.0	1.0	0.10809628984964237	0.40625958550907787	1.0
MPAO1_14580	trehalose-6-phosphate hydrolase	267	0.0	0.0	0.0	0.9402603831495334	1.0	1.0	0.05973961685046658	0.3775800729538092	1.0
MPAO1_14585	CBS domain-containing protein	414	0.0	0.0	0.0	0.8610555933102664	1.0	1.0	0.13894440668973362	0.39114713722330186	1.0
MPAO1_14590	type III secretion system adenylate cyclase effector ExoY	1137	0.0	0.0	0.0	0.5744248793624841	1.0	1.0	0.4255751206375159	0.46915426839972213	1.0
MPAO1_14595	glucose starvation-inducible protein B	345	0.0	0.0	0.0	0.932022599978382	1.0	1.0	0.067977400021618	0.3845728174466512	1.0
MPAO1_14600	ClpP family protease	555	0.0	0.0	0.0	0.6849630325092126	1.0	1.0	0.31503696749078736	0.40842242940248086	1.0
MPAO1_14605	glutathione-dependent formaldehyde dehydrogenase	1167	0.0	0.0	0.0	0.6272637462159484	1.0	1.0	0.3727362537840516	0.4378384691731926	1.0
MPAO1_14610	low affinity iron permease family protein	426	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_14615	manganese catalase family protein	885	1.0	0.0012547051442910915	17.0	0.9497509265862809	1.0	1.0	0.05024907341371909	0.37915796344780595	1.0
MPAO1_14620	ferritin-like domain-containing protein	510	0.0	0.0	0.0	0.8312744148647015	1.0	1.0	0.16872558513529845	0.3924689313119447	1.0
MPAO1_14625	DUF2061 domain-containing protein	285	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_14630	hypothetical protein	270	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
