Gene_ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)	Ess538
MPAO1_15895	hypothetical protein	1266	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0	Ess540
MPAO1_15900	ribokinase	927	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0	Ess540
MPAO1_15905	LacI family transcriptional regulator	1014	0.0	0.0	0.0	0.7845790542442601	1.0	1.0	0.2154209457557399	0.2885698083756242	1.0	Ess540
MPAO1_15910	ABC transporter permease	999	0.0	0.0	0.0	0.7183279844717292	1.0	1.0	0.2816720155282708	0.32356226446651865	1.0	Ess540
MPAO1_15915	sugar ABC transporter ATP-binding protein	1533	0.0	0.0	0.0	0.7632443683274989	1.0	1.0	0.23675563167250113	0.2985731823580694	1.0	Ess540
MPAO1_15920	sugar ABC transporter substrate-binding protein	960	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0	Ess540
MPAO1_15925	sigma-54-dependent Fis family transcriptional regulator	1329	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0	Ess540
MPAO1_15930	RimK family alpha-L-glutamate ligase	1488	1.0	7.462686567164179E-4	34.0	0.9471579223328475	1.0	1.0	0.05284207766715254	0.31374316416921477	1.0	Ess540
MPAO1_15935	GNAT family N-acetyltransferase	1098	0.0	0.0	0.0	0.8109693320831072	1.0	1.0	0.18903066791689282	0.2822973236827988	1.0	Ess540
MPAO1_15940	hypothetical protein	231	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0	Ess540
MPAO1_15945	hypothetical protein	1896	3.0	0.0017584994138335288	189.0	0.9993377196877409	1.0	1.0	6.622803122591225E-4	0.09268770655855053	1.0	Ess540
MPAO1_15950	catalase	1140	0.0	0.0	0.0	0.7759745347592801	1.0	1.0	0.22402546524071987	0.2929525438676199	1.0	Ess540
MPAO1_15955	ATP-dependent endonuclease	2115	0.0	0.0	0.0	0.4397456833658789	1.0	1.0	0.5602543166341212	0.5632247089405445	1.0	Ess540
MPAO1_15960	Fis family transcriptional regulator	429	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0	Ess540
MPAO1_15965	IS3 family transposase	1163	0.0	0.0	0.0	0.6949524086766073	1.0	1.0	0.30504759132339265	0.3385705705813637	1.0	Ess540
MPAO1_15975	DUF4354 family protein	381	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_15980	xanthine dehydrogenase family protein molybdopterin-binding subunit	2205	0.0	0.0	0.0	0.5857628670635097	1.0	1.0	0.41423713293649034	0.425530560538394	1.0	Ess540
MPAO1_15985	xanthine dehydrogenase family protein subunit M	990	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0	Ess540
MPAO1_15990	(2Fe-2S)-binding protein	513	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0	Ess540
MPAO1_15995	PAS domain S-box protein	1296	0.0	0.0	0.0	0.7222996528843848	1.0	1.0	0.2777003471156152	0.3213866194813125	1.0	Ess540
MPAO1_16000	hypothetical protein	297	0.0	0.0	0.0	0.962138644122878	1.0	1.0	0.03786135587712203	0.31522528306759673	1.0	Ess540
MPAO1_16005	30S ribosomal protein S5 alanine N-acetyltransferase	570	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_16010	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	2301	0.0	0.0	0.0	0.6155642923588176	1.0	1.0	0.3844357076411824	0.39994921938316286	1.0	Ess540
MPAO1_16015	OsmC domain/YcaO domain-containing protein	2271	0.0	0.0	0.0	0.5955328163703301	1.0	1.0	0.40446718362966994	0.4170979132237193	1.0	Ess540
MPAO1_16020	DUF2149 domain-containing protein	327	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0	Ess540
MPAO1_16025	MotA/TolQ/ExbB proton channel family protein	477	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0	Ess540
MPAO1_16030	cobaltochelatase subunit CobN	3846	0.0	0.0	0.0	0.5047392649212781	1.0	1.0	0.4952607350787219	0.5006264145817245	1.0	Ess540
MPAO1_16035	TonB-dependent receptor	1962	0.0	0.0	0.0	0.6911311130151492	1.0	1.0	0.3088688869848508	0.3408168420681346	1.0	Ess540
MPAO1_16040	class I SAM-dependent methyltransferase	810	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0	Ess540
MPAO1_16045	ribonucleoside triphosphate reductase	2028	1.0	5.47645125958379E-4	16.0	0.9150708174724156	1.0	1.0	0.08492918252758441	0.2831615058974142	1.0	Ess540
MPAO1_16050	oxidoreductase	147	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0	Ess540
MPAO1_16055	anaerobic ribonucleoside-triphosphate reductase activating protein	699	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0	Ess540
MPAO1_16060	FAD-dependent oxidoreductase	1401	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0	Ess540
MPAO1_16065	cupin domain-containing protein	348	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_16070	amino acid permease	1233	1.0	9.017132551848512E-4	88.0	0.9553177618689753	1.0	1.0	0.044682238131024676	0.3036325962244659	1.0	Ess540
MPAO1_16075	PucR family transcriptional regulator	1548	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0	Ess540
MPAO1_16080	hypothetical protein	252	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0	Ess540
MPAO1_16085	DUF2599 domain-containing protein	1227	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0	Ess540
MPAO1_16090	hypothetical protein	681	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_16095	ECF sigma factor FemI	507	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0	Ess540
MPAO1_16100	FecR family protein	951	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0	Ess540
MPAO1_16105	TonB-dependent siderophore receptor	2415	0.0	0.0	0.0	0.6021364785948812	1.0	1.0	0.3978635214051188	0.41166023214562375	1.0	Ess540
MPAO1_16110	PepSY domain-containing protein	1152	0.0	0.0	0.0	0.7632443683274989	1.0	1.0	0.23675563167250113	0.2985731823580694	1.0	Ess540
MPAO1_16115	hypothetical protein	189	0.0	0.0	0.0	0.9781861717279254	1.0	1.0	0.021813828272074565	0.29274356754167646	1.0	Ess540
MPAO1_16120	MFS transporter	1212	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0	Ess540
MPAO1_16125	dienelactone hydrolase	1641	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0	Ess540
MPAO1_16130	HIT family protein	537	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_16135	pyridoxamine 5'-phosphate oxidase	645	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0	Ess540
MPAO1_16140	trans-2,3-dihydro-3-hydroxyanthranilate isomerase	837	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0	Ess540
MPAO1_16145	phenazine-specific anthranilate synthase component I	1884	0.0	0.0	0.0	0.7143781548484418	1.0	1.0	0.2856218451515582	0.3261237773505943	1.0	Ess540
MPAO1_16150	phenazine biosynthesis protein PhzD	624	1.0	0.0017793594306049821	12.0	0.9946214079422244	1.0	1.0	0.0053785920577755775	0.18488517026669501	1.0	Ess540
MPAO1_16155	3-deoxy-7-phosphoheptulonate synthase	1218	0.0	0.0	0.0	0.8020753890420814	1.0	1.0	0.19792461095791858	0.2827219594679576	1.0	Ess540
MPAO1_16160	phenazine biosynthesis protein phzB 2	489	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0	Ess540
MPAO1_16165	phenazine biosynthesis protein PhzA 2	489	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0	Ess540
MPAO1_16170	LuxR family transcriptional regulator	714	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0	Ess540
MPAO1_16175	sterol desaturase family protein	768	0.0	0.0	0.0	0.8109693320831072	1.0	1.0	0.18903066791689282	0.2822973236827988	1.0	Ess540
MPAO1_16180	hypothetical protein	1170	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0	Ess540
MPAO1_16185	hypothetical protein	1275	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0	Ess540
MPAO1_16190	2OG-Fe(II) oxygenase	693	0.0	0.0	0.0	0.8065101007003912	1.0	1.0	0.1934898992996088	0.28291881295599514	1.0	Ess540
MPAO1_16195	penicillin acylase family protein	2430	0.0	0.0	0.0	0.6397875151558737	1.0	1.0	0.36021248484412627	0.37999443394001686	1.0	Ess540
MPAO1_16200	hypothetical protein	738	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0	Ess540
MPAO1_16205	hypothetical protein	390	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0	Ess540
MPAO1_16210	glutathione S-transferase	624	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0	Ess540
MPAO1_16215	hypothetical protein	984	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0	Ess540
MPAO1_16220	alpha/beta hydrolase	1410	0.0	0.0	0.0	0.6613075521635564	1.0	1.0	0.3386924478364436	0.3632909139384335	1.0	Ess540
MPAO1_16225	hypothetical protein	669	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0	Ess540
MPAO1_16230	DNA polymerase II	2364	0.0	0.0	0.0	0.5574042235550214	1.0	1.0	0.4425957764449786	0.4518197245473401	1.0	Ess540
MPAO1_16235	GNAT family N-acetyltransferase	534	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_16240	helix-turn-helix domain-containing protein	552	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0	Ess540
MPAO1_16245	NADH-ubiquinone/plastoquinone oxidoreductase	399	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_16250	QacE family quaternary ammonium compound efflux SMR transporter	324	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0	Ess540
MPAO1_16255	(2Fe-2S)-binding protein	462	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0	Ess540
MPAO1_16260	xanthine dehydrogenase family protein molybdopterin-binding subunit	2196	0.0	0.0	0.0	0.6649639519875312	1.0	1.0	0.3350360480124688	0.36028940545504784	1.0	Ess540
MPAO1_16265	XRE family transcriptional regulator	555	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_16270	HD domain-containing protein	579	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0	Ess540
MPAO1_16275	HlyD family efflux transporter periplasmic adaptor subunit	1188	0.0	0.0	0.0	0.7632443683274989	1.0	1.0	0.23675563167250113	0.2985731823580694	1.0	Ess540
MPAO1_16280	type I secretion system permease/ATPase	2172	0.0	0.0	0.0	0.7104500439308017	1.0	1.0	0.2895499560691983	0.3284397224574967	1.0	Ess540
MPAO1_16285	TolC family protein	1278	0.0	0.0	0.0	0.7465950867471748	1.0	1.0	0.2534049132528252	0.3070529952793458	1.0	Ess540
MPAO1_16290	BapA prefix-like domain-containing protein	7407	0.0	0.0	0.0	0.27825828592661295	1.0	1.0	0.721741714073387	0.7227253484366898	1.0	Ess540
MPAO1_16295	magnesium transporter CorA	1023	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0	Ess540
MPAO1_16300	EcsC family protein	792	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0	Ess540
MPAO1_16305	protease LasA	1257	0.0	0.0	0.0	0.7183279844717292	1.0	1.0	0.2816720155282708	0.32356226446651865	1.0	Ess540
MPAO1_16310	phosphotransferase system, HPr-related protein	426	0.0	0.0	0.0	0.8808941677405295	1.0	1.0	0.11910583225947047	0.28692790246769156	1.0	Ess540
MPAO1_16315	acyl carrier protein	240	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0	Ess540
MPAO1_16320	type II secretion system protein GspD	2331	0.0	0.0	0.0	0.5793387750922033	1.0	1.0	0.42066122490779667	0.43107508368340813	1.0	Ess540
MPAO1_16325	type VI pilus biosynthesis protein	528	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0	Ess540
MPAO1_16330	hypothetical protein	210	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0	Ess540
MPAO1_16335	ATP-dependent DNA helicase	2277	0.0	0.0	0.0	0.6686405682140392	1.0	1.0	0.33135943178596083	0.3575129845884504	1.0	Ess540
MPAO1_16340	Fanconi-associated nuclease	1680	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0	Ess540
MPAO1_16345	TetR family transcriptional regulator	651	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_16350	molybdate ABC transporter substrate-binding protein	756	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0	Ess540
MPAO1_16355	molybdate ABC transporter permease subunit	681	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_16360	molybdenum import ATP-binding protein ModC	1086	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0	Ess540
MPAO1_16365	class I SAM-dependent methyltransferase	828	0.0	0.0	0.0	0.8065101007003912	1.0	1.0	0.1934898992996088	0.28291881295599514	1.0	Ess540
MPAO1_16370	LysR family transcriptional regulator	888	2.0	0.0025	92.0	0.9988768226992614	1.0	1.0	0.0011231773007386314	0.10648445441518832	1.0	Ess540
MPAO1_16375	streptomycin 3''-phosphotransferase	828	1.0	0.0013404825737265416	47.0	0.9840490766651184	1.0	1.0	0.015950923334881573	0.27495462569628704	1.0	Ess540
MPAO1_16380	DUF808 domain-containing protein	924	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0	Ess540
MPAO1_16385	cytochrome-c oxidase, cbb3-type subunit I	1443	0.0	0.0	0.0	0.5857628670635097	1.0	1.0	0.41423713293649034	0.425530560538394	1.0	Ess540
MPAO1_16390	hypothetical protein	222	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0	Ess540
MPAO1_16395	HPP family protein	1158	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0	Ess540
MPAO1_16400	LysR family transcriptional regulator	864	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0	Ess540
MPAO1_16405	hypothetical protein	276	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0	Ess540
MPAO1_16410	GGDEF domain-containing protein	1206	0.0	0.0	0.0	0.7717077272972781	1.0	1.0	0.2282922727027219	0.29485870774480316	1.0	Ess540
MPAO1_16415	hypothetical protein	198	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0	Ess540
MPAO1_16420	GlxA family transcriptional regulator	1005	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_16425	DUF1272 domain-containing protein	243	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0	Ess540
MPAO1_16430	MFS transporter	1170	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0	Ess540
MPAO1_16435	Fe-S biogenesis protein NfuA	585	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0	Ess540
MPAO1_16440	cis/trans isomerase	2289	1.0	4.8520135856380397E-4	16.0	0.9167079847883536	1.0	1.0	0.08329201521164642	0.29654177190433534	1.0	Ess540
MPAO1_16445	hypothetical protein	519	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_16450	hypothetical protein	465	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0	Ess540
MPAO1_16455	methionine synthase	3705	1.0	2.998500749625187E-4	12.0	0.771932131095256	1.0	1.0	0.22806786890474395	0.2946336117411176	1.0	Ess540
MPAO1_16460	DUF469 family protein	363	0.0	0.0	0.0	0.962138644122878	1.0	1.0	0.03786135587712203	0.31522528306759673	1.0	Ess540
MPAO1_16465	hypothetical protein	498	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0	Ess540
MPAO1_16470	DUF1883 domain-containing protein	363	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0	Ess540
MPAO1_16475	RNA methyltransferase	1041	0.0	0.0	0.0	0.8290541775402155	1.0	1.0	0.1709458224597845	0.2798940235149341	1.0	Ess540
MPAO1_16480	DUF2970 domain-containing protein	228	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0	Ess540
MPAO1_16485	hypothetical protein	192	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0	Ess540
MPAO1_16490	nitrite/sulfite reductase	1659	0.0	0.0	0.0	0.6613075521635564	1.0	1.0	0.3386924478364436	0.3632909139384335	1.0	Ess540
MPAO1_16495	DUF934 domain-containing protein	498	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_16500	TetR/AcrR family transcriptional regulator	582	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0	Ess540
MPAO1_16505	DUF4442 domain-containing protein	438	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_16510	alpha/beta fold hydrolase	876	1.0	0.0012690355329949238	16.0	0.9677341623523363	1.0	1.0	0.032265837647663664	0.31609765615494506	1.0	Ess540
MPAO1_16515	oxidoreductase	993	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0	Ess540
MPAO1_16520	protease SohB	1026	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0	Ess540
MPAO1_16525	histidine phosphatase family protein	711	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0	Ess540
MPAO1_16530	SCP-2 family sterol carrier protein	315	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_16535	phosphotransferase family protein	1071	0.0	0.0	0.0	0.7303089897360973	1.0	1.0	0.26969101026390274	0.3165422840118251	1.0	Ess540
MPAO1_16540	SDR family oxidoreductase	768	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0	Ess540
MPAO1_16545	SDR family oxidoreductase	762	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0	Ess540
MPAO1_16550	LysR family transcriptional regulator	906	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0	Ess540
MPAO1_16555	hypothetical protein	645	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_16560	hypothetical protein	780	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0	Ess540
MPAO1_16565	NADH pyrophosphatase	837	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0	Ess540
MPAO1_16570	ferrous iron transporter B	1689	1.0	6.574621959237344E-4	12.0	0.9485523781994426	1.0	1.0	0.0514476218005574	0.30763898366599834	1.0	Ess540
MPAO1_16575	crotonase/enoyl-CoA hydratase family protein	813	0.0	0.0	0.0	0.7548738274577823	1.0	1.0	0.2451261725422177	0.3030819609177862	1.0	Ess540
MPAO1_16580	Na+/H+ antiporter NhaB	1503	0.0	0.0	0.0	0.6949524086766073	1.0	1.0	0.30504759132339265	0.3385705705813637	1.0	Ess540
MPAO1_16585	amino acid permease	1356	0.0	0.0	0.0	0.7183279844717292	1.0	1.0	0.2816720155282708	0.32356226446651865	1.0	Ess540
MPAO1_16590	lysine-specific pyridoxal 5'-phosphate-dependent carboxylase LdcA	2256	1.0	4.926108374384236E-4	21.0	0.8911998868123563	1.0	1.0	0.10880011318764371	0.2902982593358919	1.0	Ess540
MPAO1_16595	nuclear transport factor 2 family protein	390	1.0	0.002857142857142857	29.0	0.9940768509176209	1.0	1.0	0.00592314908237912	0.19025284320341238	1.0	Ess540
MPAO1_16600	DNA polymerase III subunit epsilon	741	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0	Ess540
MPAO1_16605	ribonuclease H	447	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_16610	methyltransferase domain-containing protein	762	1.0	0.0014577259475218659	80.0	0.9881253324173144	1.0	1.0	0.011874667582685627	0.24320312212901085	1.0	Ess540
MPAO1_16615	hydroxyacylglutathione hydrolase	777	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0	Ess540
MPAO1_16620	LysM peptidoglycan-binding domain-containing protein	1605	0.0	0.0	0.0	0.6949524086766073	1.0	1.0	0.30504759132339265	0.3385705705813637	1.0	Ess540
MPAO1_16625	ABC transporter substrate-binding protein	1830	1.0	6.075334143377885E-4	14.0	0.9084265807673038	1.0	1.0	0.09157341923269624	0.28616084968090827	1.0	Ess540
MPAO1_16630	ABC transporter substrate-binding protein	1848	0.0	0.0	0.0	0.5857628670635097	1.0	1.0	0.41423713293649034	0.425530560538394	1.0	Ess540
MPAO1_16635	microcin C ABC transporter permease YejB	1083	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0	Ess540
MPAO1_16640	ABC transporter permease	1020	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0	Ess540
MPAO1_16645	ABC transporter ATP-binding protein	1611	0.0	0.0	0.0	0.7026585011754374	1.0	1.0	0.2973414988245626	0.33335367730131205	1.0	Ess540
MPAO1_16650	enoyl-ACP reductase	798	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0	Ess540
MPAO1_16655	peptidyl-prolyl cis-trans isomerase	1866	0.0	0.0	0.0	0.6760548976023489	1.0	1.0	0.32394510239765106	0.3522288775237501	1.0	Ess540
MPAO1_16660	tRNA-Asp	77	0.0	0.0	0.0	0.9781861717279254	1.0	1.0	0.021813828272074565	0.29274356754167646	1.0	Ess540
MPAO1_16665	DNA-binding protein HU-beta	273	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0	Ess540
MPAO1_16670	endopeptidase La	2397	0.0	0.0	0.0	0.4750357210615803	1.0	1.0	0.5249642789384197	0.5286517100565412	1.0	Ess540
MPAO1_16675	ATP-dependent Clp protease ATP-binding subunit ClpX	1281	0.0	0.0	0.0	0.6540549576832757	1.0	1.0	0.3459450423167243	0.3688490764987675	1.0	Ess540
MPAO1_16680	ATP-dependent Clp protease proteolytic subunit	642	0.0	0.0	0.0	0.7717077272972781	1.0	1.0	0.2282922727027219	0.29485870774480316	1.0	Ess540
MPAO1_16685	trigger factor	1311	0.0	0.0	0.0	0.7507230452663717	1.0	1.0	0.24927695473362832	0.3046891120657657	1.0	Ess540
MPAO1_16690	hypothetical protein	213	1.0	0.005235602094240838	10.0	0.9969729218469064	1.0	1.0	0.003027078153093554	0.15078953715155857	1.0	Ess540
MPAO1_16695	response regulator	708	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0	Ess540
MPAO1_16700	HAMP domain-containing protein	1287	0.0	0.0	0.0	0.7143781548484418	1.0	1.0	0.2856218451515582	0.3261237773505943	1.0	Ess540
MPAO1_16705	class A beta-lactamase-related serine hydrolase	1833	0.0	0.0	0.0	0.7026585011754374	1.0	1.0	0.2973414988245626	0.33335367730131205	1.0	Ess540
MPAO1_16710	hypothetical protein	222	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_16715	tRNA-His	76	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0	Ess540
MPAO1_16720	tRNA-Leu	85	0.0	0.0	0.0	0.9781861717279254	1.0	1.0	0.021813828272074565	0.29274356754167646	1.0	Ess540
MPAO1_16725	tRNA-His	76	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0	Ess540
MPAO1_16730	tRNA-Arg	77	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0	Ess540
MPAO1_16735	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	855	0.0	0.0	0.0	0.8290541775402155	1.0	1.0	0.1709458224597845	0.2798940235149341	1.0	Ess540
MPAO1_16740	cysteine--tRNA ligase	1383	0.0	0.0	0.0	0.6686405682140392	1.0	1.0	0.33135943178596083	0.3575129845884504	1.0	Ess540
MPAO1_16745	glutamine--tRNA ligase	1671	0.0	0.0	0.0	0.6155642923588176	1.0	1.0	0.3844357076411824	0.39994921938316286	1.0	Ess540
